name,categ,X,Y,Z,color
Энцефалоцеле,Детские болезни,-5.413617,2.2563038,-4.1208563,#64CB5D
Эозинофильная пневмония,Аллергические болезни,6.587119,-6.328062,2.8776765,#53C567
Эозинофильный гастроэнтерит,Аллергические болезни,13.411644,-0.40383902,0.5808565,#53C567
Эпендимома головного мозга,Нервные болезни,-3.9235907,5.615913,-2.564008,#440154
Эпиглоттит у детей,Детские болезни,6.081278,-11.023846,4.079038,#64CB5D
Эпидемическая пузырчатка новорожденных,Кожные болезни,6.4971814,-7.241388,11.404953,#42BE71
Эпидемический геморрагический конъюнктивит,Глазные болезни,-2.375327,-10.192127,6.101811,#E7E419
Эпидемический паротит (свинка),Инфекционные болезни,7.813296,-8.497705,7.610305,#460C5F
Эпидермофития ногтей,Кожные болезни,-2.054687,-6.1360397,18.334915,#42BE71
Эпидермофития стоп,Кожные болезни,-1.3035154,-6.224962,18.045753,#42BE71
Эпидидимит ,Мужские болезни,10.103906,1.3588846,7.4725623,#79D151
Эпидидимоорхит ,Мужские болезни,9.140021,2.1260557,9.325258,#79D151
Эпидуральная гематома,Нервные болезни,-6.536815,4.402073,-8.300786,#440154
Эпикондилит,Болезни ОДС и травмы,-13.822293,1.5475597,-0.08603615,#30678D
Эпикондилит локтевого сустава,Болезни ОДС и травмы,-13.606425,1.6875585,-0.29306003,#30678D
Эпилепсия,Нервные болезни,-2.1200626,-5.7312407,-11.515226,#440154
Эпилепсия у детей,Детские болезни,-1.0023304,-5.3439174,-11.154811,#64CB5D
Эпилептическая энцефалопатия у детей,Детские болезни,-3.461145,-3.3701158,-10.882664,#64CB5D
Эпилептический психоз,Психические расстройства,-4.4741726,-3.4463332,-15.217302,#BADE27
Эпилептический статус,Нервные болезни,-5.4835777,0.70369625,-11.1551285,#440154
Эпиретинальная мембрана,Глазные болезни,-7.7715135,-10.023668,0.3140974,#E7E419
Эписклерит,Глазные болезни,-2.52826,-9.62454,1.7203714,#E7E419
Эписпадия,Детские болезни,6.1261334,7.2270665,0.5838689,#64CB5D
Эпителиальный копчиковый ход,Болезни толстого кишечника,8.013966,5.078838,4.9193983,#8DD644
Эпителиома,Кожные болезни,-1.0355965,1.8592918,13.003671,#42BE71
Эпитимпанит,"Болезни уха, горла, носа",-1.9917973,-2.2958734,4.671055,#208F8C
Эпифизарные дисплазии ,Наследственные болезни,1.2011871,1.2783959,-4.597422,#38568B
Эпулис,Болезни зубов,-5.9159656,3.1357625,6.1401777,#FDE724
Эризипелоид,Кожные болезни,6.2042794,-6.1182246,8.3683405,#42BE71
Эритема новорожденных ,Детские болезни,4.93416,-8.992159,10.884309,#64CB5D
Эритематозная пузырчатка,Кожные болезни,0.40198123,-3.6030476,16.01975,#42BE71
Эритразма,Кожные болезни,-0.3290003,-6.1894526,17.133293,#42BE71
Эритродермия,Кожные болезни,1.4683018,-4.4828176,12.390838,#42BE71
Эритромелалгия,Нервные болезни,-5.7959456,-4.0983157,-3.9165084,#440154
Эритроплакия полости рта ,Болезни зубов,-5.997624,1.708695,9.44273,#FDE724
Эритроплакия шейки матки,Женские болезни,5.604893,10.695109,2.9500906,#48196B
Эритрофобия,Психические расстройства,-5.921852,-7.685543,-13.232736,#BADE27
Эрозивный бульбит,Болезни органов пищеварения,17.134464,0.09750119,3.2847571,#404387
Эрозивный гастрит,Болезни органов пищеварения,17.162275,-0.050379895,2.7492225,#404387
Эрозивный гастродуоденит,Болезни органов пищеварения,16.95156,0.112941265,1.946733,#404387
Эрозивный проктит,Болезни толстого кишечника,14.607039,0.23435736,4.577517,#8DD644
Эрозия зубов,Болезни зубов,-12.510125,1.3936692,12.317752,#FDE724
Эрозия пищевода,Болезни органов пищеварения,16.4753,2.4310758,1.7710822,#404387
Эрозия шейки матки,Женские болезни,7.2711754,11.912871,4.2828526,#48196B
Эссенциальный тремор,Нервные болезни,-4.0339932,-2.8538327,-8.723765,#440154
Эстезионейробластома,Нервные болезни,-3.416153,1.6383072,4.070781,#440154
Эфедроновая наркомания,Наркологические проблемы,-0.6004007,-6.369432,-18.877172,#2D6F8E
Эхинококкоз,Инфекционные болезни,9.3315,-1.8501449,5.2914205,#460C5F
Эхинококкоз головного мозга,Нервные болезни,-5.406832,4.839798,-5.055811,#440154
Эхинококкоз легких,Болезни органов дыхания,8.562394,-1.956707,5.1605763,#1E988A
Эхинококкоз печени,Инфекционные болезни,10.261204,-2.0136247,5.5578923,#460C5F
Эхинококкоз поджелудочной железы,Инфекционные болезни,9.618689,-1.6147512,5.3780637,#460C5F
Эшерихиозы,Инфекционные болезни,12.298938,-6.5573688,5.5240984,#460C5F
Ювенильные маточные кровотечения,Детские болезни,5.7070365,10.924744,-7.2820354,#64CB5D
Ювенильный дерматомиозит,Детские болезни,-6.1736426,-2.2776067,-1.4847335,#64CB5D
Ювенильный остеопороз,Детские болезни,6.1378093,4.955898,-12.616112,#64CB5D
Ювенильный паркинсонизм,Нервные болезни,-3.1711774,-2.4438634,-8.333333,#440154
Ювенильный ревматоидный артрит,Иммунные болезни,-10.9313,-3.5571356,1.0780808,#443982
Юношеская абсанс-эпилепсия,Нервные болезни,-1.8097898,-5.04594,-11.202642,#440154
Юношеская меланома,Детские болезни,-3.0765762,1.7166936,13.194577,#64CB5D
Юношеская миоклоническая эпилепсия,Нервные болезни,-1.823401,-5.226191,-11.000975,#440154
Ягодичное предлежание плода,Женские болезни,9.638754,16.816786,-2.1062906,#48196B
Ядерная желтуха новорожденных,Детские болезни,8.280089,-1.2999043,-11.43676,#64CB5D
Язва Бурули ,Кожные болезни,3.0857515,-4.0783195,9.756587,#42BE71
Язва желудка,Болезни органов пищеварения,16.718771,-0.93100655,3.8207018,#404387
Язва пищевода,Болезни органов пищеварения,16.360659,2.5292788,2.5658753,#404387
Язва роговицы,Глазные болезни,-5.419135,-11.118941,4.668485,#E7E419
Язвенная болезнь 12п. кишки,Болезни органов пищеварения,15.935988,-0.24903136,3.676943,#404387
