name,categ,X,Y,color
Перелом бедра,Болезни ОДС и травмы,-8.181669,-13.972575,#2D6F8E
Перелом большеберцовой кости,Болезни ОДС и травмы,-8.394656,-14.138523,#2D6F8E
Перелом вертлужной впадины,Болезни ОДС и травмы,-6.6143794,-13.886771,#2D6F8E
Перелом верхней челюсти,Болезни зубов,-18.238253,1.8261254,#22A784
Перелом голени,Болезни ОДС и травмы,-8.447521,-12.990552,#2D6F8E
Перелом головки лучевой кости,Болезни ОДС и травмы,-8.794868,-14.490787,#2D6F8E
Перелом грудины,Болезни ОДС и травмы,-9.337514,-15.112355,#2D6F8E
Перелом грудного отдела позвоночника,Болезни ОДС и травмы,-8.682569,-13.662508,#2D6F8E
Перелом зуба,Болезни зубов,-23.245163,5.5606894,#22A784
Перелом ключицы,Болезни ОДС и травмы,-8.242043,-13.103185,#2D6F8E
Перелом ключицы у детей,Детские болезни,-2.3034987,-4.3016825,#443982
Перелом копчика,Болезни ОДС и травмы,-8.303476,-14.6945,#2D6F8E
Перелом корня зуба ,Болезни зубов,-22.575207,1.0861938,#22A784
Перелом костей носа,"Болезни уха, горла, носа",-9.014011,-3.0695536,#1E9F88
Перелом костей таза,Болезни ОДС и травмы,-7.955089,-13.601389,#2D6F8E
Перелом лодыжек,Болезни ОДС и травмы,-9.03719,-13.8687,#2D6F8E
Перелом локтевого отростка,Болезни ОДС и травмы,-7.045208,-14.583752,#2D6F8E
Перелом локтевой кости,Болезни ОДС и травмы,-9.040739,-13.578957,#2D6F8E
Перелом лопатки,Болезни ОДС и травмы,-7.844925,-17.799856,#2D6F8E
Перелом лучевой кости,Болезни ОДС и травмы,-7.559086,-11.745272,#2D6F8E
Перелом мыщелков большеберцовой кости,Болезни ОДС и травмы,-8.56608,-14.036794,#2D6F8E
Перелом надколенника,Болезни ОДС и травмы,-8.022657,-14.347156,#2D6F8E
Перелом нижней челюсти,Болезни зубов,-19.146704,1.4662187,#22A784
Перелом ноги,Болезни ОДС и травмы,-7.942671,-14.5321245,#2D6F8E
Перелом пальца,Болезни ОДС и травмы,-8.366415,-13.213121,#2D6F8E
Перелом плечевой кости,Болезни ОДС и травмы,-8.139794,-13.978237,#2D6F8E
Перелом позвоночника у детей,Детские болезни,-1.0974475,-4.3162026,#443982
Перелом поясничного отдела позвоночника,Болезни ОДС и травмы,-8.472352,-17.09826,#2D6F8E
Перелом пястной кости,Болезни ОДС и травмы,-7.903517,-13.850039,#2D6F8E
Перелом пяточной кости,Болезни ОДС и травмы,-8.14484,-13.621718,#2D6F8E
Перелом ребер,Болезни ОДС и травмы,-6.3977013,-14.5276575,#2D6F8E
Перелом руки,Болезни ОДС и травмы,-8.030828,-15.563117,#2D6F8E
Перелом со смещением,Болезни ОДС и травмы,-8.309387,-14.989658,#2D6F8E
Перелом черепа,Болезни ОДС и травмы,-7.0063467,-14.638382,#2D6F8E
Перелом шейки бедра,Болезни ОДС и травмы,-8.576273,-13.76581,#2D6F8E
Перелом шейки бедра у пожилых,Болезни ОДС и травмы,-7.384882,-13.474009,#2D6F8E
Перелом шейки плеча,Болезни ОДС и травмы,-9.042261,-13.720491,#2D6F8E
Перелом шейного отдела позвоночника,Болезни ОДС и травмы,-8.968291,-14.614483,#2D6F8E
Переломы бедренной кости у детей,Детские болезни,-0.3900721,-5.4531302,#443982
Переломы костей голени у детей,Детские болезни,0.16007473,-3.8004797,#443982
Переломы костей кисти,Болезни ОДС и травмы,-8.288212,-14.807205,#2D6F8E
Переломы костей кисти и пальцев у детей,Детские болезни,-4.1482973,-6.2428055,#443982
Переломы костей предплечья,Болезни ОДС и травмы,-9.928497,-16.446728,#2D6F8E
Переломы костей предплечья у детей,Детские болезни,-3.4313285,-4.4412394,#443982
Переломы костей стопы,Болезни ОДС и травмы,-8.819748,-12.62847,#2D6F8E
Переломы костей стопы и пальцев у детей,Детские болезни,-4.243153,-5.006164,#443982
Переломы костей таза у детей,Детские болезни,-2.380141,-4.7633324,#443982
