name,categ,X,Y,Z,color
Синдром раздраженного кишечника у детей,Детские болезни,0.32605815,-5.7935925,3.3124263,#64CB5D
Синдром Райли-Дея,Наследственные болезни,4.1324506,-1.9350972,8.577549,#404387
Синдром Рамсея Ханта,Нервные болезни,0.30251527,-2.1110203,7.0435557,#BADE27
Синдром ранней детской невропатии,Детские болезни,1.045728,-5.68285,5.5082717,#64CB5D
Синдром распада опухоли,Онкологические болезни,-2.6593485,-10.727567,-4.1652727,#D2E11B
Синдром резистентных яичников,Женские болезни,4.682445,-13.149191,-5.8385572,#460C5F
Синдром Рейе,Болезни органов пищеварения,2.7140076,-12.168528,1.344412,#267F8E
Синдром Рейно,Ревматические болезни,-3.0566103,-5.255721,3.2725027,#79D151
Синдром Ретта ,Наследственные болезни,2.9823499,-2.2026713,8.670145,#404387
Синдром Рея,Нервные болезни,-2.6037424,-2.5039237,6.540715,#BADE27
Синдром Рокитанского-Кюстнера,Женские болезни,4.84755,-12.468096,-5.379753,#460C5F
Синдром Рубинштейна-Тейби ,Наследственные болезни,1.7492957,-1.5735435,10.135817,#404387
Синдром Русси-Леви,Наследственные болезни,-0.19618367,-1.2534252,8.552998,#404387
Синдром Свита,Кожные болезни,8.854306,-7.429292,5.662184,#30678D
Синдром Сезари,Кожные болезни,9.1498,-7.316571,5.17783,#30678D
Синдром слабого синусового узла,Болезни сердца и сосудов,-8.478397,-11.727507,-1.9808071,#22A784
Синдром сонных апноэ,Болезни органов дыхания,-2.9379153,-9.9886055,1.1947598,#29788E
Синдром Сотоса ,Наследственные болезни,2.5866847,-2.1602829,10.143712,#404387
Синдром средней доли,Болезни органов дыхания,-2.4811268,-10.552303,3.1849504,#29788E
Синдром Стентона-Капдепона ,Болезни зубов,7.892246,-9.515787,-0.2522738,#2D6F8E
Синдром Стерджа-Вебера,Нервные болезни,-0.16770743,-1.7642193,5.835692,#BADE27
Синдром Стивенса-Джонсона,Аллергические болезни,6.19291,-4.4941716,7.934559,#345E8D
Синдром сухого глаза,Глазные болезни,4.510365,-2.1602437,2.9870398,#462F7C
Синдром тестикулярной феминизации,Наследственные болезни,4.2029552,-11.535698,-0.94964015,#404387
Синдром Титце,Болезни ОДС и травмы,-4.5523386,-8.169702,-1.2664607,#443982
Синдром токсического шока,Женские болезни,4.024507,-13.258255,-5.2304444,#460C5F
Синдром Туретта,Детские болезни,1.8155522,-4.748889,7.200285,#64CB5D
Синдром удлиненного интервала QT,Наследственные болезни,2.172177,-2.3560922,10.196442,#404387
Синдром Ундины ,Наследственные болезни,2.7373269,-1.9690691,9.333816,#404387
Синдром уходов и бродяжничества,Детские болезни,-3.9284742,-7.688633,4.6875386,#64CB5D
Синдром Фелти,Ревматические болезни,-2.7622733,-5.4269676,1.9852915,#79D151
Синдром Фукса,Глазные болезни,7.1957765,-1.3508744,5.799671,#462F7C
Синдром Хайнера,Аллергические болезни,6.738006,-4.985796,9.59628,#345E8D
Синдром Хантера,Детские болезни,1.0553131,-6.0969243,5.699641,#64CB5D
Синдром хронической тазовой боли у женщин,Женские болезни,4.6322393,-14.575052,-5.0014863,#460C5F
Синдром хронической усталости,Нервные болезни,-6.8090286,-4.966896,2.668243,#BADE27
Синдром Чарлина,Глазные болезни,6.3039804,-1.9549513,5.8886614,#462F7C
Синдром Черджа-Стросс,Ревматические болезни,-3.6009774,-5.905715,3.7253797,#79D151
Синдром Шарпа,Ревматические болезни,-3.2364836,-4.9430966,2.491059,#79D151
Синдром Шая-Дрейджера,Нервные болезни,-1.9723091,-1.4267945,6.5765533,#BADE27
Синдром Швахмана-Даймонда,Наследственные болезни,2.196201,-2.4926443,9.177075,#404387
Синдром Шерешевского-Тёрнера,Детские болезни,1.3058808,-5.771357,2.2757075,#64CB5D
Синдром Шихана,Женские болезни,3.6558678,-12.108074,-5.668841,#460C5F
Синдром Эдвардса,Детские болезни,0.83496284,-5.306841,5.0386553,#64CB5D
Синдром Элерса - Данлоса,Детские болезни,2.2402146,-4.703558,4.501874,#64CB5D
Синдром эозинофилии-миалгии,Иммунные болезни,1.9881752,-7.4142466,7.101461,#1E988A
Синехии полости носа,"Болезни уха, горла, носа",1.5736021,-6.026264,-1.4872838,#FDE724
Синоаурикулярная блокада,Болезни сердца и сосудов,-6.690999,-11.243336,-1.8403687,#22A784
Синовиома,Онкологические болезни,-2.057398,-12.268875,-4.570566,#D2E11B
Синовит,Болезни ОДС и травмы,-5.876253,-6.3056073,-1.6600503,#443982
Синовит голеностопного сустава,Болезни ОДС и травмы,-4.9554634,-5.8476562,-1.6737165,#443982
Синовит коленного сустава,Болезни ОДС и травмы,-5.706082,-5.8876257,-0.91810346,#443982
Синовит плечевого сустава,Болезни ОДС и травмы,-5.646801,-6.3378468,-1.0240328,#443982
Синовит тазобедренного сустава,Болезни ОДС и травмы,-4.363373,-6.4510884,-0.8001078,#443982
Синостоз,Болезни ОДС и травмы,-6.023714,-6.208721,-1.0390935,#443982
Синусит,"Болезни уха, горла, носа",-1.0862756,-6.571135,-0.46986073,#FDE724
Сирингома,Кожные болезни,9.214726,-6.7197022,6.2371073,#30678D
Сирингомиелия,Нервные болезни,-1.3696625,-1.3787091,5.5251055,#BADE27
Системная красная волчанка (СКВ),Ревматические болезни,-1.9669664,-4.988313,2.1964796,#79D151
Системная склеродермия,Иммунные болезни,2.491515,-4.256225,5.818136,#1E988A
Системные васкулиты,Ревматические болезни,-3.2518504,-4.9081445,2.4771893,#79D151
Сифилис ,Венерические болезни,9.28577,-13.423505,-0.27269185,#A5DA35
Сифилис глаза и его придатков,Венерические болезни,10.008125,-10.775781,0.20371892,#A5DA35
Сифилис молочных желез,Болезни молочных желез,4.7469344,-8.372492,-2.9091983,#E7E419
Сифилис полости рта ,Болезни зубов,10.082722,-11.677469,-0.6231284,#2D6F8E
Сифилис у женщин,Венерические болезни,9.196264,-13.103257,-1.8036435,#A5DA35
Скарлатина,Инфекционные болезни,5.3712883,-10.679474,4.7531548,#440154
Сквамозная эпидермофития,Кожные болезни,9.277998,-6.6997395,6.0369625,#30678D
Складчатый язык ,Болезни зубов,4.0666885,-9.676364,-2.3955367,#2D6F8E
Склерема новорожденных,Детские болезни,1.6824939,-6.4200516,2.5128725,#64CB5D
Склерит ,Глазные болезни,5.1572933,-1.5466334,4.8033657,#462F7C
Склероатрофический лишай,Кожные болезни,8.31314,-7.2272863,6.754754,#30678D
Склеродермия,Кожные болезни,8.996947,-6.5348806,5.744541,#30678D
Склерозирующий холангит,Болезни органов пищеварения,2.8344648,-14.752499,0.05707384,#267F8E
Склерома,"Болезни уха, горла, носа",1.2705652,-7.5666275,1.0123466,#FDE724
Сколиоз,Болезни ОДС и травмы,-5.3787365,-6.5019255,-1.4466385,#443982
Сколиоз у детей,Детские болезни,0.045070417,-6.654209,4.6689286,#64CB5D
Скрытый сифилис,Венерические болезни,9.420202,-12.5845175,-1.2547774,#A5DA35
Скученность зубов ,Болезни зубов,6.9276533,-9.081416,0.4678285,#2D6F8E
